_id;productDescription;batchesOfGoods[0].product.specialCharacteristics[0].specialCharacteristicType
019bd12e-c78c-7e58-83f7-d28c05f01d9b;materiel de sonorisation;
019bd130-9f6d-7d3f-adfb-184ac134d5e6;materiel de sonorisation;
019bd130-c4dc-7527-83eb-184745db9515;Pare chocs;
019bd135-e312-77d0-80ca-1d085ded30b6;valise;
019bd136-9520-724d-9085-7f226dadd7b0;materiel de sonorisation;
019bd138-617e-7d2a-a71a-5790a6886ee3;materiel de sonorisation;
019bd138-9682-7c4c-87f6-3483aec0a6ae;materiel de sonorisation;
019bd138-b16d-7d4d-a92f-67c7db68fdc5;valise;
019bd139-e5d1-7a29-848b-dd9791215fc5;Audio;
019bd13a-0942-7aca-bbb1-52a8ca47ae73;Carrelage;
019bd13b-0526-7f2a-98e2-314a77289c21;materiel de sonorisation;
019bd13c-d9e1-7709-ab2f-a067b9d1dcb7;Parts;
019bd160-6cba-7afb-a8f8-2f2787bcecab;Test;
019bd162-c5d6-7ad3-ab68-edde43a5c8c2;Vêtements;
019bd167-54a2-7395-8bbf-93c83f0d1ac1;Meuble fruits et légumes;
019bd16d-c8ef-7960-947c-35d458dabd00;Pièce Moto fragile;
019bd173-8bce-7a31-a4cc-38c3d232e606;pièce plastique;
019bd180-31d6-7a25-8984-addd0aaac58a;velo;
019bd182-ce84-7ebb-9475-6b63c2120f66;Bidon lombricompost liquide;
019bd183-c42d-7868-b3d4-9d742211a4fe;Bidon lombricompost liquide;
019bd184-476a-7096-b8f8-bd5b1dd50487;Bidon lombricompost liquide;
019bd184-8ffc-786d-91e5-0a1c05c67cce;Bidon lombricompost liquide;
019bd185-48aa-772f-b1d7-a489be3068be;bureau;
019bd194-4192-7505-a035-1db21edef5c1;Bidon lombricompost liquide;
019bd1a6-bc9c-7b75-b5cb-f8860c3d4f1b;Trottinette électrique;
019bd1b0-c9d6-7ca4-8ce6-6f2e2ee4b810;Rouleaux membrane géotextile;
019bd1c2-390b-7884-886c-53648d627d4c;Rail moteur automatique;
019bd1d1-198d-759c-a871-bb6eb9d9850b;Meuble;
019bd1e2-1bb3-7193-a473-d12d7471fc2a;Liner de piscine;
019bd1e9-712f-793b-81fa-b28311621d8d;Liner de piscine;
019bd1ec-3608-707a-b837-6d5f489e74a5;Liner de piscine;
019bd1fa-5a40-7914-be1c-931cbc7eac3a;Rouleau;
019bd203-4174-7bca-b8f2-0e8dc7d735e8;Moteur voiture;
019bd206-7e7f-75cd-8a77-1d906da7317e;glycerine;
019bd209-3331-758b-bbcb-88698d13edb9;glycerine;
019bd20e-44c2-7dc0-84e0-2a9e328469e2;Vin;ALCOOL
019bd218-37d5-7288-ad38-07917a49f8d8;Nourriture exotique;
019bd242-fb49-7485-8d7f-1ab057245abb;Rouleau;
019bd253-65d1-75df-8de5-c2de4000d32e;Moteur;
019bd253-aef0-7dd2-8304-dbe1f03dde03;C’est un hard top pour 4x4 occasion;
019bd25e-ce5b-73c8-86e4-b809c33243ae;Meublé;
019bd293-66d2-73f3-8497-737f50ea09e5;Matériaux béton ferraillés;
019bd2ad-e0a7-7618-bed7-0576aca4fc1e;profilé metallique;
019bd2ae-45cc-7421-a5a0-18112149d3f4;profilé metallique;
019bd2b2-4d55-74f2-9dca-aea6b5e6cb2d;profile;
019bd2b4-6e5d-7014-9a62-f635053407ea;profilé metallique;
019bd2b4-c1ea-730a-b48d-35fa9a725840;profilé metallique;
019bd2b6-a17b-7319-9867-457c2d5e7afc;panneaux;
019bd2b7-8fc9-7df6-9e13-476235dc1dde;Jantes;
019bd2b9-258b-700d-92da-91e617230e5b;manger;
019bd2bd-287e-77f0-862c-434085ff03fa;plateau remorque;
019bd2bd-f9b7-7c51-9133-57128da511b3;Massicot;
019bd2c2-22a4-71ca-b0af-dd402f5affd5;OBJETS TRES FRAGILES;
019bd2d1-4ed7-7899-861a-4e8eca87ac9b;Planche de surf;
019bd2d2-0797-7fc9-a79e-9d209b6b9f48;Planche de surf;
019bd2d6-ef9b-7a20-a902-45feaa229e12;caisse plastique;
019bd2d7-2762-79df-a84d-a2c360c24180;Planche de surf;
019bd309-abaa-77b6-90e8-10ca7a148e22;2 bouteilles de vin;ALCOOL
019bd319-143e-7290-b525-c1f440e5666d;Structure gonflable;
019bd32f-973c-767d-8b51-c8af7fe75557;Lit double 140x190 + matelas;
019bd380-0222-7dab-88e4-e02226cfb175;Vélo;
019bd3b1-bb6e-730a-8202-41eddfe7d054;Articles padel;
019bd3e5-bede-7ce5-b272-a42a7f9ba325;Arbre à chat;
019bd475-c540-74d8-92c5-3802b30e4ba2;chargeur de batterie;
019bd484-9b3d-7617-95dc-9691c3ab4a1c;chargeur de batterie;
019bd4e0-e9f0-7be7-a7c4-fdd69ee34f49;brise roche hydraulique;
019bd50c-941e-7d50-a079-5d7c0e301fd4;échantillon séchoir;
019bd512-8648-7ded-beb4-9370f673fa29;Capot de voiture;
019bd51f-af2d-70a2-a511-a7fc2b71cc66;capot de voiture;
019bd534-e52d-7045-b75e-27da008a4768;Machines pour orthopédie;
019bd53c-5057-7375-a456-586198495e4e;Carottes béton;
019bd53c-dd0c-782e-a775-3dedf427ff52;Carottes béton;
019bd53e-b116-7cc0-b906-0b9a49fc68f4;materiel de sonorisation;
019bd548-a421-7d9a-9aa9-7fb3f85d93e1;MEUBLE;
019bd550-fcba-7cb9-8e58-f9e20b13386c;MATERIEL;
019bd554-2eb4-72db-b481-6e214d466937;CAISSE EN BOIS SUR ROULETTE;
019bd555-b1dc-796c-945e-5122071d7d4a;CAISSE EN BOIS SUR ROULETTE;
019bd556-9fda-7128-b52e-73b124e51952;cartes;
019bd55a-e8d7-7529-969e-0cee4a5a1e88;MATERIEL;
019bd55b-59c1-7c7c-9190-6b0d7c85a3f3;Tube en verre avec bouchon à ailettes;
019bd55c-2e05-7af3-aeda-d3fc7911af87;tapis;
019bd55d-6c0e-73a0-a115-f0dd672cfa0a;1 godet de pelle mécanique de 37 cm de large;
019bd55e-e135-79f2-b155-4cf9bd172af0;1 godet de pelle mécanique de 37 cm de large;
019bd55f-eb2f-7ba8-9410-e762c0220a22;pièce mécanique;
019bd562-e091-7e00-b0a5-ce8fb1236ba6;parquet;
019bd563-3e8c-79a3-81b2-143cfcd1002e;lit;
019bd570-433f-7fc5-8ca7-300563256411;mobilier aluminium;
019bd572-b7e2-7cb0-a33b-e1751920fda5;Box;
019bd575-ea22-7394-93bf-88a15d8307a6;Pylône de télécommunication;
019bd579-1b93-7fc2-9df8-d48401644f48;Enveloppe;
019bd579-6afe-7898-973c-e4a2d00ae8af;Germe de blé;
019bd57a-4d21-77ed-a82d-da65e289f951;Sacs en toile de jute;
019bd57a-f93a-7106-9841-b670a0dd72e5;Germe de blé;
019bd57b-0f3c-7c37-aee3-f4fa3638496b;CUVE EN ACIER;
019bd57b-7e87-7145-be8a-dfa035eb8b93;Il s'agit de modules en cartons pour un événement;
019bd57b-b538-73e1-9153-3893ba9c18df;Sacs en toile de jute;
019bd57c-d1bb-7d77-a2bf-4c833b9856c9;Il s'agit de modules en cartons pour un événement;
019bd57d-6fe7-7ad2-a68a-16ff2be58e2b;Germe de blé;
019bd581-616e-7616-8b05-13ff496ed83a;POELES EN CUIVRE;
019bd583-0798-7952-8e30-183da87c301b;Pièces mécanique de précision;
019bd58b-4799-7b9c-8f67-7e50c2c90506;2 Cadres de vélos en aluminium;
019bd58b-f727-7370-9e6f-2d9670f13f2a;armoire démontée;
019bd58c-671a-70f4-8f02-1d7577f4b5c5;Lit démonté + table;
019bd58d-443d-727d-b308-268d90a592d1;machine;
019bd58d-d257-73d7-8fc2-d743c8de0751;Modules en cartons pour un événement;
019bd591-0a66-77dd-9e52-2d9fceb42340;machine;
019bd591-e0c8-7891-a841-9388406e4fb7;machine;
019bd593-2584-78eb-aaca-e1b93b7549f6;machine;
019bd593-8995-715b-a232-df95abd58540;machine;
019bd594-c56b-7f77-bde7-8f36a04ee0f6;Matériel électrique;
019bd596-1a3c-78a7-8097-f7c47bcbab60;Moteur;
019bd599-e609-7750-9479-f321a59f9d8d;Produit fragile, porte de voiture;
019bd59a-546a-7a08-b6f0-1777a624cbbe;SONDE INOX;
019bd59a-5c15-7e99-841d-6d22581ca4e6;Compteuse de billets;
019bd59a-7a94-797d-9342-f51008ef354e;Produit fragile, porte de voiture;
019bd59a-7c3e-7407-987a-f13b2f81fbdc;boîte de vitesse;
019bd59b-3d2a-70de-b3b6-63e934e9be99;Produit fragile, porte de voiture;
019bd59b-5630-74ae-b093-9ecf32f81487;Palmiers en plastique;
019bd59c-3872-74c7-a38c-dc078a574b58;Pièces indiqstrielles;
019bd59d-3965-72b7-bd24-5087e7bcbd8e;Produit fragile, porte de voiture;
019bd59d-5f0a-7473-b638-f7d3c2e33f4b;BARRE LONGUEUR 6M Ø200mm;
019bd59e-bd22-78ce-8824-5a380e30cd29;carton papier;
019bd59f-a025-797f-b6e9-7dc666a1d887;tube en tole;
019bd59f-bfcd-7f43-8c40-d207bc7a1716;MACHINE A GLACE ITALIENNE;
019bd5a1-a12d-7c32-a16b-b52224c0c942;plats alimentaires non périssables;
019bd5a2-5a30-7ac2-aacf-cf8330d46dd4;machine;
019bd5a3-8fff-7001-a61a-2455f1b79668;carton transportant une clim d'armoire electrique;
019bd5a5-5a0e-7b88-a05a-0638debc0c55;COPIEUR;
019bd5a6-039d-7e98-a063-948d78c0f090;chauffage air pulsé;
019bd5ac-b28b-783f-a5db-92ac0360d72f;tube en tole;
019bd5b3-bf9d-7232-93a5-82c650045725;FILTRES;
019bd5b4-ac51-773d-888b-a9e43d9cb7e4;Lit;
019bd5bb-8a01-7c83-994c-1a4577390d11;Echantillons de terre;
019bd5bc-1bd9-7fec-b86c-76d565604c37;boite de vitesse;
019bd5bd-61a8-7628-b452-17472f39da13;pRODUIT ALIMENTAIRE POUR UN COKTAIL;ALCOOL
019bd5c0-a892-7c14-ae97-413f11995331;plats alimentaires non périssables;
019bd5c1-48ed-73b5-aaca-5f27b221465f;CHAISES DE BUREAU;
019bd5c1-828b-7109-a24e-58896996aa1c;Velo;
019bd5c1-bd89-7989-8130-b613e2c1c3fb;Capteur pour creusement tunnel sous Montréal;
019bd5c2-c2fc-7b5f-b42b-fc5e17ae0b13;plats alimentaires non périssables;
019bd5c3-749d-7f86-bdf8-bab20c0be58b;plats alimentaires non périssables;
019bd5c4-bc9d-7ea1-8937-410ca4b62aae;plats alimentaires non périssables;
019bd5c5-8b2d-7297-920b-855973adba72;Valise essais électrique;
019bd5c6-0884-7a1c-aa21-0fdd0c883b9f;plats alimentaires non périssables;
019bd5c6-88e5-7702-a75e-41c2c86a8772;balles de chanvre;
019bd5c6-8c96-75db-ad57-0fb2f6cd4ad7;plats alimentaires non périssables;
019bd5c6-f1c3-7a5f-9b2b-4de868effffb;plats alimentaires non périssables;
019bd5c7-5a56-74c2-955c-1e9d8636832d;plats alimentaires non périssables;
019bd5c7-bfa6-7008-beb1-81d8ddf7df8c;plats alimentaires non périssables;
019bd5c8-0d8a-7430-ba82-68cb22fa55e3;plats alimentaires non périssables;
019bd5c8-8974-7429-919f-e941f0673eb1;plats alimentaires non périssables;
019bd5c9-592a-7158-aaa1-5f00c43dd008;sellerie;
019bd5c9-af19-740b-8292-e0f8801dde27;plats alimentaires non périssables;
019bd5c9-b3ec-7390-8520-6a470e0d801a;sellerie;
019bd5c9-b795-7795-b6e7-facc7f24a143;sellerie;
019bd5cb-b4cc-7055-a241-3fcd88876a7f;Documents;
019bd5cb-bf8b-7864-9199-c3c0bb3f52ef;plats alimentaires non périssables;
019bd5cc-0b2a-7251-ad99-6ca5adb40395;plats alimentaires non périssables;
019bd5cc-f8e5-76ea-8eba-b487a6b7127c;ballot de litière;
019bd5cf-299d-7b3c-b278-b61fecc35fff;plats alimentaires non périssables;
019bd5d3-7776-79bd-bcf2-82110b8f3ba0;VELO;
019bd5d6-feb2-77d7-abb8-ecaf2b8968e1;Machine;
019bd5d7-e8c4-70b1-b4f2-81e4857338d1;Longes de via ferrata;
019bd5d8-0fef-7be9-8bf1-f1c20d4ad5f8;Le colis mesure 100cm;
019bd5da-a3c1-746c-99f0-8ecb3e967e3d;vin;ALCOOL
019bd5db-8be5-7346-af01-dc02aa45e866;machine;
019bd5db-8c52-7ee8-af71-c9b65faf2cf6;Vitre de chariot élévateur;
019bd5dc-2fb6-734d-85e7-bd443d63f45d;mobilier;
019bd5dc-33d0-721e-84b6-b9a4b4d62e8a;Produits cosmétiques;
019bd5dc-6077-7d05-a3b9-52093b69e0e2;Moteur;
019bd5de-c800-753a-b8be-3dd99a171777;MOBILIER METALLIQUE;
019bd5df-5dd9-7e1f-9e47-9d271421d219;profilé;
019bd5e0-223a-7a87-b18e-d275012490da;Il s'agit de deux rouleaux d'INOX;
019bd5e4-6565-7541-91fe-324701909cac;barre aluminium;
019bd5e8-109e-7d13-8fd4-c9e0a395c418;profilé;
019bd5eb-84ab-7ba6-8e1e-b9ca742fe503;Chaussures;
019bd5eb-bf1d-7a7e-824a-0e7310b0e6cf;chaudiere fuel occasion sur palette;
019bd5ee-c892-792f-ac50-2e7d2aa79bb4;Profile;
019bd5ef-5ea9-7dc5-87ea-7aef4d05330b;ROULEAUX;
019bd5f0-c7ee-7a46-b5cf-e4ab907474f3;Moteur voiture;
019bd5f1-275a-714f-b64f-6d7177010d56;Profile;
019bd5fc-915a-72d1-8c09-f50e7d2e393e;mélangeur en inox AVEC SON MOTEUR REDUCTEUR;
019bd5fc-c060-700c-af1e-842552636fde;verrou;
019bd5fc-e741-7dfa-80b3-d6ae1f9b15fe;ballot de litière;
019bd5fd-422f-7be2-87b9-5fd1e029a4ed;ballot de litière;
019bd5fd-4540-7c10-8641-00904bd011c4;kayak;
019bd5fe-fa77-71e6-a1d7-125b8d2aacd7;2 bidons de 50 kg de pulpes de Betterave;
019bd603-93b2-7bde-aea0-e80433726e8c;parapluie tente de pêche neuf;
019bd604-1a2a-75e0-9314-c16ff483bb0d;Textile;
019bd60d-87f6-76fa-8d53-101d30ac8821;convertisseur;
019bd616-cfe2-7f4f-ad29-2dbd4dd52036;Echelle;
019bd61a-1daf-7892-905c-73f5b71b0684;Machine;
019bd61b-c1e7-79f6-934a-50dd6f569558;Parts;
019bd625-235a-73ee-bd79-a15edf686ed9;Pièce auto;
019bd62d-9fe9-7b99-9283-3f3e1f7e4751;Housse mortuaire;
019bd62d-acac-792f-9f8e-fb5cdbaad01f;Vinyles;
019bd630-352d-7e98-a551-a7445f3a6d88;Vêtement;
019bd631-6e39-70ff-9e73-6bd50e278a23;Vinyles;
019bd634-d284-7145-8316-cb88c4b88ef0;FACADE MEUBLE;
019bd63c-caa9-7bf9-9a6e-7d571f6e3605;Germe de blé;
019bd63d-50b2-7eb8-991d-9ad07fe4b664;convertisseur;
019bd63d-b486-7fe1-a960-5ddf3b5327b3;convertisseur;
019bd63d-cdd7-7b09-bf4d-1c11bda11b6e;convertisseur;
019bd63d-faf2-743b-bb80-1d1c91f5db68;convertisseur;
019bd63e-2875-7598-ae97-293eb0bd7584;convertisseur;
019bd641-c0de-70b0-864e-72a2e0e02ade;Borne;
019bd643-39ec-7eae-aaea-4963eb9e6a09;Contient matériels lourds dentaires;
019bd647-08ad-783e-9b0a-3240becadfda;Crémaillère de direction;
019bd647-d130-7eb8-bf89-cb059a7213cd;Fronde de coulé métal;
019bd64a-0170-7b38-9a37-240faa7e0e5a;JANTES X4;
019bd64a-7a82-7d7a-81e7-71356e0ab024;JANTES X4;
019bd64c-a9bd-7cdd-8e1f-146fd7e3dcda;Pièce métallique;
019bd64d-c0b8-7d34-b590-20a032f8ecae;JANTES X4;
019bd64f-bbe4-75a4-b547-25889f0cf3bc;Cuve de 1000L Vide;
019bd650-f337-7957-bd9a-380bbf4e3ec7;Chauffage mobile gasoil;HAZARDOUS
019bd652-08ea-766c-b875-dcafcfdb77c2;Trotinette;
019bd654-ce9d-7b63-9612-3042a383487e;Adoucisseur d’eau;
019bd655-9bba-7d7a-b650-a3c95c1ffc79;CARTONS PELUCHES;
019bd658-166a-7786-9e54-c3de9d3eb6d4;Pièce auto;
019bd658-de0a-7ecc-a228-45eeed6b7e38;portiere de voiture;
019bd65e-bcb0-7fcc-82cc-ef88ca6980e7;GRILLES EN ALU DANS UNE CAISSE EN BOIS;
019bd660-ca8b-79df-8c13-c3231161189f;Tableau;
019bd662-7e59-710b-b990-cb359e982c35;voile;
019bd665-0d87-7c81-a0c6-1871f9e19476;Pièce auto;
019bd666-13e4-7182-9272-a24d340e22bf;palette de menuiseries;
019bd667-09b0-769b-acea-84ab2221876d;Lustre;
019bd669-e343-7f7d-a6c7-32c3b69c2958;pneus FALKEN;
019bd66d-8280-7e8c-9585-88703d6d829e;CARTONS PELUCHES;
019bd66f-b565-7a2a-b53a-452a3ce13ae3;Materiel informatique;
019bd673-65e5-7790-aac4-d5b04159742f;batterie gel;
019bd674-3826-7234-8b56-b73ca02baa1c;HAYON;
019bd677-5952-72aa-a4f7-bcaa3027cf02;Machine a coudre professionnelle;
019bd679-e569-70af-9864-3e5a1d2c97bc;Materiel informatique;
019bd679-fbac-783e-8c15-0a34d997116d;Materiel informatique;
019bd67a-4e08-7a28-8f0e-2019cda240f6;Chaise de bureau;
019bd67a-534e-7171-bed0-cb3faa32539a;pièce mécanique;
019bd67c-89f9-7ab7-a4b4-7944e78c49d6;TV 85 POUCES;
019bd67d-b7f0-7d6b-8f74-7a797bf800bb;vêtements, livres;
019bd67e-ff35-7d8f-9a5d-82143a617257;GODETS;
019bd682-307f-7271-8217-f0e6ac10d555;Materiel informatique;
019bd682-52c1-7653-bfa9-4e65a3e61ede;Materiel informatique;
019bd682-6f2f-7f06-8bc4-81c9d764e2e5;Pièce auto;
019bd684-83a5-7297-a93f-debcc46680b9;HAYON;
019bd684-9f89-7fdd-8d5a-fee219fa10f7;grilles en acier;
019bd685-4044-7c70-89f1-01c8e7ae9f48;Effet personnel;
019bd688-0df7-7d46-ba96-689a96d32fb1;Personnal effect;
019bd68a-f5ed-7e79-a2e2-c9d2edbb1b5b;Personnal effect;
019bd68b-935a-7c09-955c-30d33d05a6e0;1 MOTEUR AUTOMOBILE 1911;
019bd68b-c7bd-778b-ba6f-ce1bf0d6ddcb;Materiel informatique;
019bd68b-e3c6-7a8c-ad55-3b52fceb26cd;POELE A GAZ;
019bd68d-2d90-7b85-94cc-51f69cea3e2c;FRAGILE;
019bd68e-51e2-7ca6-a82a-b2badb9346ca;Fronde de coulé métal;
019bd68f-73c6-7ba2-af63-498e44dd62b6;Supports Photovoltaïques;
019bd68f-b8fd-78c3-9eff-952998fddf66;trancheuse;
019bd690-0c1c-7f2c-bf75-7f66c984d3d2;trancheuse;
019bd690-142b-76a0-abb7-5a319e2e1e4f;trancheuse;
019bd691-7111-78d9-b4b2-6d04c9cb8a5a;trancheuse;
019bd692-f3c4-73d8-85b6-f3a5e7366f18;colis;
019bd694-7963-7bcf-8784-6eba819bd915;Chaise de bureau;
019bd695-36c8-7326-a151-0cc09375dc6c;Chocolat;
019bd696-67ad-7d70-99a0-e625702ef36a;Chaise de bureau;
019bd698-0a04-779d-8528-e89cd7e82bdd;Fronde de coulé métal;
019bd69b-5559-76e4-a5bb-6168ef29dbe5;Personnal effect;
019bd69e-f27b-7b43-8cae-30d162016560;VINS;ALCOOL
019bd69f-342b-73da-9302-a0f2143ef148;valise long;
019bd6a1-d706-7fb7-8f21-92a34da50718;Mesureur de terre;
019bd6a6-289b-7d25-ac63-5d5c12d2b81e;Electronique;
019bd6a6-5903-700f-bb5b-d0f177069b1f;Materiel informatique;
019bd6a8-dd48-7604-94a6-0667f1084214;Maques chirurgicaux;
019bd6a9-b886-7ed9-9dbe-9c82fb5254a6;matériel d'exposition;
019bd6aa-a3c7-770c-811f-6b4426d63687;Maques chirurgicaux;
019bd6ac-2566-7e0b-aa58-fc53e80c0261;Maques chirurgicaux;
019bd6ad-7fed-7374-9ad7-7f871e8a001e;Moteur voiture;
019bd6ae-07fb-78ec-b211-ac494777811b;Moteur voiture;
019bd6b2-f8ae-783c-9161-e06c9a0bf023;Moteur voiture;
019bd6b9-ee58-707d-91a5-715d49b8331c;Liner de piscine;
019bd6bf-740d-7a34-9366-443564e05c37;boite de vitesse;
019bd6c3-bde0-7cc6-adf0-964495d896a5;VINS;ALCOOL
019bd6c6-5e72-7848-a913-17a1001ffef2;Spare parts;
019bd6c9-1bbf-74b4-a776-f2a828a32af0;ustensiles boulangerie;
019bd6cc-5971-7b24-8379-515661360eb1;PHOTOCOPIEUR;
019bd6ce-1191-77b9-b6a2-5f36eff1729e;ustensiles boulangerie;
019bd6d0-a532-7bf2-a86f-d595897c319a;plats alimentaires non périssables;
019bd6d1-6155-73e2-b3f6-e45c6eb706c5;ramettes papier;
019bd6d3-4c53-763c-ab41-36a6679fd3a4;ramettes papier;
019bd6d3-5d9b-7d65-9867-9746b7b77e32;Table Optique en Aluminium;
019bd6d3-a6ec-7226-9c2b-1b4ca9d622ba;ramettes papier;
019bd6d6-3f04-7857-9a0f-4656aea4ffe7;Matière première plastique;
019bd6d8-bbbc-782d-8885-caef03e05f53;Dewar for microscopie;
019bd6db-111a-77dc-8fb5-049d709d5215;ROULEAUX;
019bd6db-7a6e-7190-8378-2754f30ad843;MOTEUR BATEAU;
019bd6db-e3b2-7ada-bcae-cfdd88434a3c;livre;
019bd6dc-1312-7825-90ba-de37982973a8;ELECTROMENAGER;
019bd6dc-58d9-77e9-bd5c-d83ef2e3eebb;serveur info;
019bd6dc-60fc-70cf-9f50-e84ba84bcd19;Dewar de microscopie;
019bd6dd-8a45-75fb-8069-385a92f434e2;ROULEAUX;
019bd6e1-6ddf-7d28-b819-2b6937cf3f49;Matériel brasserie;
019bd6e2-49e8-7b33-a27c-cce7c0f16909;serveur info;
019bd6e3-f2f0-77d0-8b7f-04f3d38f2435;serveur informatique;
019bd6e5-61a2-7a32-8d42-8ea179367ff8;Enseigne sur mesure;
019bd6ec-bf14-7d9f-bfa7-19c2b2dbb89b;Marchandise commerciale (présentoirs, flyer, etc.);
019bd6f0-58b3-7dd9-9ba8-cbce2916118d;Buffet;
019bd6f8-11ee-748f-9615-06a84623aebd;bordeuse electrique mabi;
019bd6fc-df81-72b6-824b-633a54cb336c;camion complet groupes électrogènes 4m de plancher;
019bd705-9697-7efc-b30c-f2b68c194fe3;boite de vitesse;
019bd707-a02f-7632-a493-49b717e3cc19;mélangeur en inox AVEC SON MOTEUR REDUCTEUR;
019bd70a-b28e-7cae-b000-c08296607434;moteur;
019bd70d-aca7-7d03-b4d9-dec8574d54af;moteur;
019bd70e-2eaa-7a0c-950a-7e57927ed0d4;valise;
019bd70f-d3d8-7c33-bc46-f85b1017812e;Vélo cargo;
019bd710-2e5c-7153-bb43-1c77bd2bbc73;Vélo cargo;
019bd712-f485-72ac-9159-6aeb3e0027f3;Moteur;
019bd720-6c50-7194-b944-2cbb278a99c9;pièces caravane (pare choc);
019bd720-b29c-79cd-add8-8c1fd767e48a;pièces caravane (pare choc);
019bd720-e235-78c6-befb-23a1f66a0198;Ecran TV, emballe d'origine sans suremballage;
019bd720-ef6a-73e8-b263-7630557ff716;pieces moto;
019bd728-effe-7898-89c1-364789fa561e;Plantes artificielles;
019bd72d-769b-7ea5-af88-f800b9ee3013;matériel piscine;
019bd746-dc5f-768c-82dd-2f148f2ae128;Matériel electronique;
019bd75d-658e-76c7-a52f-a3dfd5845c0b;brin d'osier;
019bd75e-69a9-7a59-ab67-21d62f5c1e4b;brin d'osier;
019bd75e-e0a5-7c01-8c4b-37d26d34cbcf;brin d'osier;
019bd75f-a4db-77b7-8f0a-0f26deb1e54c;brin d'osier;
019bd763-8c97-74eb-8a99-63fc15cdf6b0;brin d'osier;
019bd763-f1e8-70b7-84ce-f7262eeea6ab;brin d'osier;
019bd767-fe87-765d-93b5-e19036e079d5;Matériel electronique;
019bd76d-c466-7716-b356-fe5150feb762;1 carton;
019bd77c-2e7a-766d-bbac-d9b3e3ad61bf;PareChocs;
019bd784-aa12-7115-8b23-9b44f88c241b;Pièces industrielles;
019bd7a4-21d7-7df6-bdce-5d893f6936e3;PareChocs;
019bd7a8-fafd-731a-9071-6e155f672551;2 colis;
019bd7b7-9032-7963-b5eb-8d2d344cf004;pare-chocs;
019bd7ce-bb14-7ad8-98d7-25093f0a9d87;Moto Suzuki DR 125 SE;
019bd7da-4ad2-7f0e-a7b6-f8bd153335dc;Piece carrosserie / tableau de bord et accessoires;
019bd7f1-f1d1-7040-bf85-e1bfb2cc9600;Machines;
019bd7fc-9fe6-71ba-85f0-1a7a96a70748;Roues agricoles;
019bd815-c30b-7ae1-8bb3-d668f29e6f67;Matériel marketing;
019bd816-4968-7166-9e41-a3396d8fadde;Matériel marketing;
019bd816-ae2b-78a1-a387-26df30625498;Matériel marketing;
019bd818-2030-76f5-8886-3f00cfb7e553;Scie;
019bd81d-3d3b-7507-810b-48ec24eafc7f;Vélo complet;
019bd81d-f3f8-75a2-9979-361323bac7e1;machine agricole;
019bd81f-6812-7b51-8b87-4d36da9e9f2f;machine agricole;
019bd841-bce3-753d-b436-fd139b9c3e58;Machine à café;
019bd843-58ca-775a-845c-066975d378f2;machine à café;
019bd844-b914-7716-a7d4-8a957a8da032;machine à café;
019bd845-91a7-7b85-97d9-8f9a6a31e64a;machine à café;
019bd891-1e8a-78fa-958b-f5e8c52f1b2c;poivre;
019bd89d-abff-7776-8e87-916750a91060;LUGE;
019bd986-f717-7798-bd6a-806493a1acca;Brasero en metal;
019bd9bc-fafe-7d38-9343-70474a3fa37d;Monte charge;
019bda04-b540-7718-ae3f-5c5601026358;30 fûts de bière vides;
019bda22-3f1c-70c9-8940-5dccac38af64;Chaises en cartons;
019bda3d-05d5-7c64-a5ae-cb4c83b1e135;matériels électronique;
019bda40-4dc3-7214-a58b-8cbf3ce46c00;attelage;
019bda42-38e7-7b1c-bea5-258a96b9d59c;attelage;
019bda45-4f40-7fa6-9152-344c5d658d58;vins en carton sur palette;ALCOOL
019bda45-adbc-71bd-b4d6-6f2f852f0e33;vins en carton sur palette;ALCOOL
019bda46-3210-7467-8536-0e8f9c33b983;6 Blocs d'alimentations;
019bda46-ea6c-77bf-a068-8ed86688781c;Valises;
019bda4a-77f7-74a5-9b79-f016165bf70e;Emballage;
019bda56-7671-7b1f-ae68-30f5ef61786d;Carton;
019bda5c-98e6-7765-a304-1826cafda3bb;SPECTROPHOTOMETRE + POWER SUPPLIES;
019bda5e-4241-72f7-9507-79b49fdeddbd;FRAGILE : robot station totale LICA;
019bda60-a007-799e-b379-f8df8f372e53;2 futs de 50 kg de pulpes de betteraves;
019bda61-5041-7b86-ba64-bc21ac0a34f0;PIECES TECHNIQUE;
019bda62-61cd-71cb-8bb0-cd5975a49fea;Palettes d'éclairage;
019bda67-7e08-799a-a226-33f6d2f2a3a3;3 variateurs (fragile);
019bda6d-7b0e-74bf-9d61-3c1a6ef36e2b;porte;
019bda71-4be5-7616-bd29-8a2151931886;Compresseur;
019bda73-fedd-70b1-b532-c4ad66a2410f;Compresseur;
019bda74-041c-7732-9740-6e95180df8e1;meuble / carrelage;
019bda74-2756-75b4-b33b-eb1bb6dda5f9;caisses en pvc;
019bda75-1fb5-7cad-b62d-b60788768b14;banc;
019bda75-3ee2-71ab-a601-cd6cada1dc90;meuble / carrelage;
019bda75-c7e3-7dae-a35f-bc692990dc86;meuble / carrelage;
019bda7b-c79b-7191-93db-4f7fbc60b31b;Machine à cocktails;
019bda7d-d045-75e4-8949-d42f2230ebf8;carrelage;
019bda7f-69be-77a1-8dbf-590a62494ef4;armoire et matériel électrique;
019bda80-22cb-7a33-bd49-8a829d6f1ef7;ballot de litière;
019bda80-378e-78ca-b82e-4f5dd71e6f12;lit;
